timestamp,Level,soc,RawLevel,Voltage_mV,InstantAmperage_mA,P_mW,P_load_mW,Temperature_C,IsCharging,AppleRawMaxCapacity,DesignCapacity,CycleCount,screen_on,state,brightness_pct,cell_linkquality,gps_on,gps_avgPower_mW,activeInterval,measuredInterval,cell_down_Bps,cell_up_Bps,wifi_down_Bps,wifi_up_Bps,t_seconds
1769596298.0984569,92.0,0.92,87.4484181568088,4262,-86,366.532,366.532,28.19,0,2908,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,19.0,22.44926040417468,17.30116925667992,102746.39324970324,8016.209616716695,152867.270617009
1769596318.098378,92.0,0.92,87.49143248800549,4266,-55,234.63,234.63,28.09,0,2918,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,19.0,22.44926040417468,17.30116925667992,102746.39324970324,8016.209616716695,152887.270538092
1769596338.099612,92.0,0.92,87.45716244002742,4260,-163,694.38,694.38,28.09,0,2918,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,152907.271772147
1769596358.095296,92.0,0.92,87.45716244002742,4266,-82,349.812,349.812,28.0,0,2918,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,152927.267456055
1769596378.131164,92.0,0.92,87.42289239204935,4267,-60,256.02,256.02,27.89,0,2918,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,152947.303324222
1769596398.098675,92.0,0.92,87.42289239204935,4267,-66,281.622,281.622,27.79,0,2918,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,152967.270835162
1769596418.0985498,92.0,0.92,87.38862234407128,4266,-98,418.068,418.068,27.69,0,2918,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,152987.270709992
1769596438.105269,92.0,0.92,87.41858073363045,4266,-79,337.014,337.014,27.59,0,2917,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153007.277429104
1769596458.10018,92.0,0.92,87.38429893726432,4263,-146,622.398,622.398,27.39,0,2917,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153027.272340298
1769596478.097925,92.0,0.92,87.38429893726432,4250,-238,1011.5,1011.5,27.29,0,2917,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153047.270085097
1769596498.093504,92.0,0.92,87.26333907056798,4242,-339,1438.038,1438.038,27.39,0,2905,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153067.265664101
1769596518.0957718,92.0,0.92,87.06329989622968,4238,-326,1381.588,1381.588,27.69,0,2891,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153087.267931939
1769596538.18652,92.0,0.92,86.95952957454168,4230,-337,1425.51,1425.51,27.69,0,2891,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153107.358680249
1769596558.091641,92.0,0.92,86.9010685970355,4235,-331,1401.785,1401.785,27.79,0,2901,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153127.263801098
1769596578.100869,92.0,0.92,86.83212685280938,4246,-149,632.654,632.654,27.89,0,2901,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153147.273029089
1769596598.108587,92.0,0.92,86.76318510858324,4240,-244,1034.56,1034.56,28.09,0,2901,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153167.280747176
1769596618.098969,92.0,0.92,86.71256454388984,4236,-296,1253.856,1253.856,28.09,0,2905,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153187.271129132
1769596621.6545758,91.0,0.91,86.65977249224406,4158,-1540,6403.32,6403.32,28.19,0,2901,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,26.96551588278024,37.758388618063606,16869.492617664226,2406.493853981811,153190.826735974
1769596641.100068,91.0,0.91,86.60468319559229,4248,-96,407.808,407.808,28.39,0,2904,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153210.272228241
1769596661.099748,91.0,0.91,86.5979381443299,4245,-184,781.08,781.08,28.39,0,2910,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153230.271908045
1769596681.100972,91.0,0.91,86.56357388316151,4252,-90,382.68,382.68,28.39,0,2910,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153250.273132086
1769596701.100004,91.0,0.91,86.52920962199313,4238,-295,1250.21,1250.21,28.39,0,2910,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153270.272164107
1769596721.10075,91.0,0.91,86.49484536082474,4249,-108,458.892,458.892,28.29,0,2910,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153290.272910118
1769596741.100123,91.0,0.91,86.39338615225628,4242,-182,772.044,772.044,28.59,0,2903,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153310.272283078
1769596761.098882,91.0,0.91,86.34800550206327,4250,-79,335.75,335.75,28.5,0,2908,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153330.271042109
1769596781.098286,91.0,0.91,86.27450980392157,4237,-241,1021.117,1021.117,28.69,0,2907,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153350.270446062
1769596801.097981,91.0,0.91,86.10919143054596,4235,-171,724.185,724.185,29.0,0,2894,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153370.270141125
1769596821.1002078,91.0,0.91,86.04891491560454,4234,-174,736.716,736.716,29.0,0,2903,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153390.272367955
1769596841.199407,91.0,0.91,86.02890571231934,4238,-165,699.27,699.27,28.89,0,2906,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153410.37156725
1769596861.100488,91.0,0.91,85.99449415003441,4238,-183,775.554,775.554,28.89,0,2906,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153430.272648096
1769596881.105593,91.0,0.91,85.92567102546455,4227,-331,1399.137,1399.137,28.89,0,2906,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153450.277753115
1769596901.101518,91.0,0.91,85.86171310629516,4244,-70,297.08,297.08,28.89,0,2907,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153470.273678065
1769596921.10259,91.0,0.91,85.88598901098901,4246,-79,335.434,335.434,28.79,0,2912,3254,600,1.0,5.0,0.0,50,1,0.0,1.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153490.274750233
1769596941.100801,91.0,0.91,85.78802477632485,4228,-271,1145.788,1145.788,28.79,0,2906,3254,600,1.0,5.0,0.0,50,1,0.0,4.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153510.27296114
1769596953.643619,90.0,0.9,85.75361321403992,4219,-300,1265.7,1265.7,28.69,0,2906,3254,600,1.0,5.0,0.0,50,1,0.0,4.0,300.0,11.108528528641791,44.83602410285136,170354.51286720473,10090.612186549488,153522.81577921
1769596973.1321175,90.0,0.9,85.55133079847909,4150,-1520,6308.0,6308.0,28.89,0,2893,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153542.304277897
1769596993.106586,90.0,0.9,85.45329196828679,4229,-145,613.205,613.205,29.0,0,2901,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153562.278746128
1769597013.1053529,90.0,0.9,85.38435022406067,4224,-218,920.832,920.832,29.09,0,2901,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153582.277513028
1769597033.1054995,90.0,0.9,85.37005163511188,4213,-455,1916.915,1916.915,29.0,0,2905,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153602.277659893
1769597053.100122,90.0,0.9,85.32646048109966,4236,-90,381.24,381.24,28.89,0,2910,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153622.272282124
1769597073.1038198,90.0,0.9,85.37170263788968,4240,-67,284.08,284.08,28.89,0,2919,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153642.275979996
1769597093.1066918,90.0,0.9,85.37170263788968,4241,-63,267.183,267.183,28.89,0,2919,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153662.278851986
1769597113.104813,90.0,0.9,85.33744433025008,4242,-65,275.73,275.73,28.69,0,2919,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153682.276973248
1769597133.109173,90.0,0.9,85.33744433025008,4243,-61,258.823,258.823,28.59,0,2919,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153702.281333208
1769597153.104916,90.0,0.9,85.33241946538725,4242,-80,339.36,339.36,28.5,0,2918,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153722.277076245
1769597173.103334,90.0,0.9,85.29814941740918,4244,-19,80.636,80.636,28.39,0,2918,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153742.275494099
1769597193.098056,90.0,0.9,85.29814941740918,4225,-319,1347.775,1347.775,28.19,0,2918,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153762.270216227
1769597213.104275,90.0,0.9,85.20811833505331,4230,-212,896.76,896.76,28.09,0,2907,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153782.276435137
1769597233.103364,90.0,0.9,85.13931888544892,4238,-64,271.232,271.232,28.09,0,2907,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153802.27552414
1769597253.107736,90.0,0.9,85.06024096385542,4212,-429,1806.948,1806.948,28.29,0,2905,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,31.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153822.279896021
1769597273.109289,90.0,0.9,84.99139414802066,4218,-310,1307.58,1307.58,28.09,0,2905,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153842.28144908
1769597289.322017,90.0,0.9,84.95697074010327,4228,-129,545.412,545.412,28.09,0,2905,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153858.494177103
1769597305.23012,90.0,0.9,84.99313186813187,4239,-7,29.673,29.673,28.0,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153874.402280093
1769597313.940114,90.0,0.9,84.99313186813187,4240,-8,33.92,33.92,28.0,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153883.11227417
1769597330.2224228,90.0,0.9,84.95879120879121,4238,-51,216.138,216.138,27.89,0,2912,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153899.394582987
1769597334.7345357,90.0,0.9,84.95879120879121,4238,-48,203.424,203.424,27.89,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153903.906695843
1769597346.498551,90.0,0.9,84.92445054945055,4238,-17,72.046,72.046,27.89,0,2912,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153915.670711041
1769597362.575486,90.0,0.9,84.92445054945055,4241,-7,29.687,29.687,27.79,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153931.747646094
1769597378.657837,90.0,0.9,84.92445054945055,4242,-11,46.662,46.662,27.69,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153947.829997063
1769597382.747834,90.0,0.9,84.92445054945055,4234,-113,478.442,478.442,27.59,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153951.919994116
1769597395.148612,90.0,0.9,84.91927172792855,4242,-9,38.178,38.178,27.59,0,2911,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153964.320772171
1769597411.321811,90.0,0.9,84.91927172792855,4240,-53,224.72,224.72,27.5,0,2911,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153980.49397111
1769597427.507786,90.0,0.9,84.91927172792855,4243,-10,42.43,42.43,27.39,0,2911,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,153996.679946185
1769597443.679654,90.0,0.9,84.91927172792855,4243,-7,29.701,29.701,27.29,0,2911,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154012.851814032
1769597459.763011,90.0,0.9,84.91927172792855,4244,-8,33.952,33.952,27.19,0,2911,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154028.935171128
1769597475.937932,90.0,0.9,84.94845360824742,4243,-27,114.561,114.561,27.09,0,2910,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154045.110092163
1769597492.1231918,90.0,0.9,84.94845360824742,4242,-36,152.712,152.712,27.0,0,2910,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154061.295351982
1769597508.301797,90.0,0.9,84.94845360824742,4244,-8,33.952,33.952,26.89,0,2910,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154077.473957062
1769597524.478661,90.0,0.9,84.91408934707904,4244,-10,42.44,42.44,26.79,0,2910,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154093.650821209
1769597540.558099,90.0,0.9,84.91408934707904,4244,-11,46.684,46.684,26.69,0,2910,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154109.73025918
1769597556.6346102,90.0,0.9,84.94327947748367,4242,-50,212.1,212.1,26.59,0,2909,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154125.806770325
1769597572.804582,90.0,0.9,84.94327947748367,4244,-11,46.684,46.684,26.5,0,2909,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,300.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154141.976742268
1769597588.8900871,90.0,0.9,84.94327947748367,4244,-8,33.952,33.952,26.5,0,2909,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154158.062247277
1769597604.964732,90.0,0.9,84.90890340323135,4243,-9,38.187,38.187,26.39,0,2909,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154174.136892081
1769597621.1480515,90.0,0.9,84.90890340323135,4244,-8,33.952,33.952,26.29,0,2909,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154190.320211888
1769597637.326457,90.0,0.9,84.90890340323135,4244,-9,38.196,38.196,26.29,0,2909,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154206.498617173
1769597653.510064,90.0,0.9,84.93810178817057,4242,-50,212.1,212.1,26.19,0,2908,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154222.682224036
1769597668.661244,90.0,0.9,84.93810178817057,4243,-14,59.402,59.402,26.19,0,2908,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154237.833404065
1769597684.834363,90.0,0.9,84.93810178817057,4244,-10,42.44,42.44,26.09,0,2908,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154254.006523133
1769597700.9199271,90.0,0.9,84.93810178817057,4244,-8,33.952,33.952,26.0,0,2908,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154270.092087269
1769597717.098587,90.0,0.9,84.90371389270976,4244,-6,25.464,25.464,26.0,0,2908,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154286.270747185
1769597733.281496,90.0,0.9,84.90371389270976,4244,-7,29.708,29.708,25.89,0,2908,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154302.453656197
1769597747.643598,89.0,0.89,84.72702142363511,4103,-1949,7996.747,7996.747,26.19,0,2894,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,302.0,15.94312635330604,15.771435780447842,51786.550351473736,7890.241642157443,154316.815758229
1769597767.1128612,89.0,0.89,84.64730290456431,4222,-133,561.526,561.526,26.19,0,2892,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154336.285021305
1769597787.11279,89.0,0.89,84.67102996899759,4234,-19,80.446,80.446,26.09,0,2903,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154356.284950257
1769597807.1042218,89.0,0.89,84.68932372124956,4236,-8,33.888,33.888,26.19,0,2913,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154376.27638197
1769597814.89498,89.0,0.89,84.68932372124956,4235,-23,97.405,97.405,26.09,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154384.067140103
1769597834.541589,89.0,0.89,84.46668967897826,4172,-752,3137.344,3137.344,26.5,0,2897,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154403.713749171
1769597853.811851,89.0,0.89,84.40841669541221,4228,-142,600.376,600.376,26.39,0,2899,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154422.984011174
1769597865.055028,89.0,0.89,84.40082644628099,4223,-79,333.617,333.617,26.39,0,2904,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154434.227188111
1769597869.155479,89.0,0.89,84.40082644628099,4228,-22,93.016,93.016,26.39,0,2904,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154438.327639103
1769597874.174578,89.0,0.89,84.40082644628099,4222,-130,548.86,548.86,26.39,0,2904,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154443.3467381
1769597884.726737,89.0,0.89,84.44902162718847,4232,-10,42.32,42.32,26.39,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154453.898897171
1769597889.7458289,89.0,0.89,84.44902162718847,4232,-10,42.32,42.32,26.39,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154458.917989016
1769597900.3974338,89.0,0.89,84.44902162718847,4234,-8,33.872,33.872,26.39,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154469.569593907
1769597905.516562,89.0,0.89,84.44902162718847,4233,-24,101.592,101.592,26.39,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154474.688722133
1769597916.163073,89.0,0.89,84.44902162718847,4235,-8,33.88,33.88,26.39,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154485.335233212
1769597923.116817,89.0,0.89,84.44902162718847,4235,-7,29.645,29.645,26.39,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154492.288977147
1769597954.9747329,89.0,0.89,84.4146927566083,4235,-16,67.76,67.76,26.29,0,2913,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154524.146893025
1769597971.160718,89.0,0.89,84.4146927566083,4236,-7,29.652,29.652,26.29,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154540.332878113
1769597987.334816,89.0,0.89,84.4146927566083,4237,-7,29.659,29.659,26.19,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154556.506976128
1769598003.503701,89.0,0.89,84.4146927566083,4237,-11,46.607,46.607,26.19,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154572.67586112
1769598019.582108,89.0,0.89,84.4146927566083,4237,-10,42.37,42.37,26.09,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154588.75426817
1769598035.6677752,89.0,0.89,84.38036388602815,4237,-9,38.133,38.133,26.09,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154604.839935303
1769598051.749238,89.0,0.89,84.38036388602815,4237,-7,29.659,29.659,26.09,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154620.921398163
1769598067.818591,89.0,0.89,84.38036388602815,4237,-12,50.844,50.844,26.0,0,2913,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,191.0,0.0,0.0,1382.2297652929242,1548.217035671828,154636.990751267
1769598083.899827,89.0,0.89,84.40934065934066,4237,-8,33.896,33.896,26.0,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154653.071987152
1769598100.079976,89.0,0.89,84.40934065934066,4237,-8,33.896,33.896,25.89,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154669.252136231
1769598116.253784,89.0,0.89,84.40934065934066,4235,-8,33.88,33.88,25.89,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154685.42594409
1769598136.1147509,89.0,0.89,84.40934065934066,4236,-31,131.316,131.316,25.89,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154705.286911011
1769598147.072877,89.0,0.89,84.40934065934066,4237,-22,93.214,93.214,25.79,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154716.245037079
1769598163.2572818,89.0,0.89,84.375,4237,-6,25.422,25.422,25.79,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154732.429441929
1769598178.518097,89.0,0.89,84.375,4237,-8,33.896,33.896,25.79,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154747.690257072
1769598194.590922,89.0,0.89,84.375,4237,-7,29.659,29.659,25.69,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154763.763082028
1769598210.672016,89.0,0.89,84.375,4235,-42,177.87,177.87,25.69,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154779.844176054
1769598242.413723,89.0,0.89,84.375,4238,-8,33.904,33.904,25.69,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154811.585883141
1769598257.675324,89.0,0.89,84.375,4238,-8,33.904,33.904,25.69,0,2912,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,303.0,0.0,0.0,1382.2297652929242,1548.217035671828,154826.847484112
